Transaction_ID,Company_Name,Industry_Sector,Transaction_Amount_INR,Cybersecurity_Risk_Level,Forensic_Audit_Conducted,Fraud_Detected,Fraud_Type,Anomaly_Score,Cybersecurity_Breach
86454,Company_86454,IT Services,3236279,Low,Yes,Yes,Financial Statement Fraud,0.24,No
86455,Company_86455,Retail,3434343,Medium,No,No,None,0.04,No
86456,Company_86456,Banking,3456038,Medium,No,No,None,0.49,No
86457,Company_86457,Manufacturing,2964799,Low,No,Yes,Financial Statement Fraud,0.05,No
86458,Company_86458,Retail,3089985,Medium,No,No,None,0.31,No
86459,Company_86459,Retail,3510549,High,No,No,None,0.27,No
86460,Company_86460,Manufacturing,1819087,High,No,No,None,0.75,No
86461,Company_86461,Banking,664831,High,Yes,No,None,0.04,No
86462,Company_86462,Healthcare,4289392,Low,No,Yes,Financial Statement Fraud,0.54,No
86463,Company_86463,IT Services,3839440,Low,No,No,None,0.31,No
86464,Company_86464,E-commerce,4157204,High,Yes,No,None,0.13,No
86465,Company_86465,Banking,205384,High,No,No,None,0.58,No
86466,Company_86466,Healthcare,3932075,Medium,No,No,None,0.12,No
86467,Company_86467,Healthcare,4383181,High,Yes,No,None,0.56,No
86468,Company_86468,Manufacturing,1171745,Low,No,No,None,0.8,No
86469,Company_86469,Healthcare,1759912,High,Yes,No,None,0.2,No
86470,Company_86470,IT Services,563128,Medium,No,No,None,0.23,No
86471,Company_86471,Retail,4623662,Medium,No,No,None,0.39,No
86472,Company_86472,Banking,2179138,Medium,Yes,No,None,0.39,No
86473,Company_86473,E-commerce,2085678,Medium,No,Yes,Corruption,0.9,No
86474,Company_86474,IT Services,4547201,Medium,No,No,None,0.57,No
86475,Company_86475,Healthcare,1930964,High,No,No,None,0.13,No
86476,Company_86476,Retail,4916235,Low,No,No,None,0.22,No
86477,Company_86477,Retail,3417198,Low,Yes,Yes,Financial Statement Fraud,0.4,No
86478,Company_86478,Healthcare,1204815,High,Yes,No,None,0.31,No
86479,Company_86479,IT Services,4051302,Low,No,Yes,Identity Theft,0.76,Yes
86480,Company_86480,E-commerce,2353621,High,No,No,None,0.64,No
86481,Company_86481,Healthcare,4461752,Medium,Yes,No,None,0.8,No
86482,Company_86482,Banking,142671,High,No,Yes,Identity Theft,0.29,No
86483,Company_86483,Retail,4425997,Low,No,Yes,Asset Misappropriation,0.62,No
86484,Company_86484,Manufacturing,1559725,Medium,No,No,None,0.93,No
86485,Company_86485,Retail,2626987,Low,No,No,None,0.64,No
86486,Company_86486,Healthcare,2456621,Low,Yes,No,None,0.3,No
86487,Company_86487,E-commerce,81420,Low,No,No,None,0.48,No
86488,Company_86488,Healthcare,2126916,Medium,No,No,None,0.93,Yes
86489,Company_86489,Manufacturing,1394853,High,No,No,None,0.1,No
86490,Company_86490,Manufacturing,3972797,Low,No,No,None,0.31,No
86491,Company_86491,Retail,1021398,High,No,Yes,Corruption,0.98,No
86492,Company_86492,Healthcare,4435132,Low,Yes,No,None,0.2,No
86493,Company_86493,Retail,3342221,Low,No,No,None,0.97,No
86494,Company_86494,IT Services,2264900,Medium,No,No,None,0.31,No
86495,Company_86495,Healthcare,696231,High,No,No,None,0.15,No
86496,Company_86496,E-commerce,3133298,Low,No,Yes,Corruption,0.53,No
86497,Company_86497,Retail,478990,Medium,No,Yes,Corruption,0.72,No
86498,Company_86498,E-commerce,1329068,Low,No,No,None,0.91,Yes
86499,Company_86499,Healthcare,220242,High,No,No,None,0.9,No
86500,Company_86500,Healthcare,3237714,Medium,Yes,No,None,0,No
86501,Company_86501,Banking,1873372,Low,No,No,None,0.91,No
86502,Company_86502,Retail,4970372,Low,Yes,No,None,0.58,No
86503,Company_86503,Healthcare,3381143,High,Yes,No,None,0.45,No
86504,Company_86504,Manufacturing,4029634,Medium,No,No,None,0.87,No
86505,Company_86505,Manufacturing,2629014,Medium,No,Yes,Financial Statement Fraud,0.18,No
86506,Company_86506,Banking,4605314,High,No,No,None,0.78,No
86507,Company_86507,Healthcare,788768,Medium,No,No,None,0.81,No
86508,Company_86508,Retail,4141464,High,No,No,None,0.12,No
86509,Company_86509,E-commerce,3929325,Low,No,Yes,Corruption,0.87,Yes
86510,Company_86510,Retail,4854772,High,No,No,None,0.3,No
86511,Company_86511,E-commerce,2550156,High,No,No,None,0.33,Yes
86512,Company_86512,E-commerce,2277008,Medium,Yes,No,None,0.71,No
86513,Company_86513,E-commerce,612482,High,No,No,None,0.45,No
86514,Company_86514,Manufacturing,2933778,High,No,Yes,Financial Statement Fraud,0.13,No
86515,Company_86515,IT Services,3598717,Medium,No,No,None,0.57,No
86516,Company_86516,Healthcare,3594306,Low,Yes,No,None,0.69,No
86517,Company_86517,Banking,1943904,High,No,No,None,0.48,No
86518,Company_86518,Banking,2031477,High,No,No,None,0.94,No
86519,Company_86519,E-commerce,1967077,Low,No,No,None,0.66,No
86520,Company_86520,Healthcare,1860379,Medium,No,No,None,0.88,No
86521,Company_86521,Healthcare,2659744,Low,No,No,None,0.84,No
86522,Company_86522,E-commerce,1548959,High,No,No,None,0.51,No
86523,Company_86523,Banking,1165106,High,No,No,None,0.72,No
86524,Company_86524,Banking,3093263,Medium,Yes,No,None,0.16,No
86525,Company_86525,Retail,637944,Low,No,No,None,0.75,Yes
86526,Company_86526,Banking,3699678,High,Yes,Yes,Financial Statement Fraud,0.74,No
86527,Company_86527,E-commerce,67632,Medium,No,No,None,0.83,No
86528,Company_86528,Manufacturing,3022716,Low,Yes,Yes,Asset Misappropriation,0.32,No
86529,Company_86529,Banking,1490540,High,Yes,No,None,0.22,No
86530,Company_86530,Banking,2567312,Low,No,No,None,0.56,No
86531,Company_86531,Manufacturing,2358978,High,No,No,None,0.45,No
86532,Company_86532,Manufacturing,4054537,Low,No,No,None,0.77,No
86533,Company_86533,Healthcare,820189,Low,No,Yes,Financial Statement Fraud,0.4,No
86534,Company_86534,E-commerce,4573096,Medium,No,No,None,0.66,No
86535,Company_86535,E-commerce,1557102,Low,No,Yes,Financial Statement Fraud,0.2,No
86536,Company_86536,Banking,631312,Medium,No,Yes,Asset Misappropriation,0.28,No
86537,Company_86537,Manufacturing,706489,High,Yes,Yes,Asset Misappropriation,0.82,No
86538,Company_86538,Retail,415902,Low,No,No,None,0.65,No
86539,Company_86539,IT Services,1974719,Medium,Yes,Yes,Identity Theft,0.33,No
86540,Company_86540,Manufacturing,2458403,Low,Yes,No,None,0.8,No
86541,Company_86541,IT Services,1127166,Medium,No,No,None,0.86,No
86542,Company_86542,Banking,880519,Medium,No,No,None,0.75,Yes
86543,Company_86543,Retail,2666900,High,No,No,None,0.76,No
86544,Company_86544,E-commerce,4021382,High,No,Yes,Identity Theft,0.3,No
86545,Company_86545,Retail,260453,Low,No,No,None,0.23,No
86546,Company_86546,E-commerce,3538540,Low,No,No,None,0.29,No
86547,Company_86547,Healthcare,2367349,High,Yes,Yes,Asset Misappropriation,0.86,No
86548,Company_86548,E-commerce,4668304,High,No,Yes,Identity Theft,0.67,No
86549,Company_86549,E-commerce,93469,Medium,Yes,No,None,0.74,No
86550,Company_86550,Healthcare,2115640,Low,No,No,None,0.51,No
86551,Company_86551,Banking,1929056,Low,Yes,Yes,Corruption,0.91,No
86552,Company_86552,Manufacturing,2319667,Medium,No,Yes,Asset Misappropriation,0.01,No
86553,Company_86553,Retail,452259,High,No,No,None,0.34,No
86554,Company_86554,Banking,742597,High,Yes,No,None,0.67,No
86555,Company_86555,Banking,2225016,Medium,Yes,No,None,0.89,No
86556,Company_86556,E-commerce,4653533,High,Yes,No,None,0.02,No
86557,Company_86557,Manufacturing,3982484,High,No,No,None,0.54,No
86558,Company_86558,Retail,3438183,High,No,No,None,0.67,No
86559,Company_86559,E-commerce,1582914,Medium,No,No,None,0.59,No
86560,Company_86560,E-commerce,889020,High,No,No,None,0.26,No
86561,Company_86561,Retail,228052,Medium,No,No,None,0.42,No
86562,Company_86562,Retail,1713349,Medium,No,No,None,0.66,No
86563,Company_86563,Healthcare,20637,Medium,Yes,No,None,0.76,No
86564,Company_86564,Retail,1231686,Medium,No,No,None,0.15,No
86565,Company_86565,IT Services,2686048,Medium,No,Yes,Asset Misappropriation,0.18,No
86566,Company_86566,E-commerce,4640515,Low,No,No,None,0.3,No
86567,Company_86567,Manufacturing,3533840,Low,Yes,No,None,0.09,No
86568,Company_86568,Retail,2215402,Low,No,No,None,0,Yes
86569,Company_86569,Manufacturing,2923730,High,Yes,No,None,0.21,No
86570,Company_86570,Manufacturing,3512638,Medium,No,No,None,0.17,No
86571,Company_86571,IT Services,4069892,Medium,Yes,No,None,0.1,No
86572,Company_86572,Retail,3221709,Low,No,No,None,0.98,Yes
86573,Company_86573,Manufacturing,2299884,Low,No,No,None,0.27,No
86574,Company_86574,E-commerce,1808926,Medium,No,No,None,0.16,No
86575,Company_86575,Retail,2916177,High,No,No,None,0.91,No
86576,Company_86576,IT Services,3952498,Low,No,No,None,0.61,No
86577,Company_86577,Healthcare,3907982,High,No,No,None,0.44,No
86578,Company_86578,Healthcare,4857345,Medium,Yes,No,None,0.86,No
86579,Company_86579,Healthcare,1032776,High,No,No,None,0.41,No
86580,Company_86580,Healthcare,289571,Low,Yes,No,None,0.88,No
86581,Company_86581,Banking,3418170,Medium,No,No,None,0.45,No
86582,Company_86582,Manufacturing,3084172,Low,Yes,No,None,0.02,No
86583,Company_86583,Banking,3367601,Low,Yes,No,None,0.05,No
86584,Company_86584,Retail,4711265,Low,No,No,None,0.61,No
86585,Company_86585,E-commerce,3717710,Medium,Yes,No,None,0.86,No
86586,Company_86586,Healthcare,4139025,Low,Yes,No,None,0.22,Yes
86587,Company_86587,Retail,4782521,Low,No,No,None,0.61,No
86588,Company_86588,IT Services,368551,Low,No,No,None,0.92,No
86589,Company_86589,Manufacturing,3846090,Low,No,No,None,0.94,No
86590,Company_86590,IT Services,1162938,High,No,Yes,Identity Theft,0.34,No
86591,Company_86591,Manufacturing,4047143,High,No,No,None,0,Yes
86592,Company_86592,IT Services,4970359,High,No,No,None,0,No
86593,Company_86593,IT Services,1195722,High,Yes,No,None,0.46,No
86594,Company_86594,E-commerce,992321,Low,No,No,None,0.44,No
86595,Company_86595,Manufacturing,2947426,Medium,No,No,None,0.65,No
86596,Company_86596,Retail,1084807,Low,No,Yes,Asset Misappropriation,0.06,No
86597,Company_86597,IT Services,4238497,Low,No,No,None,0.13,No
86598,Company_86598,Manufacturing,1128995,Medium,No,No,None,0.25,No
86599,Company_86599,Manufacturing,1811331,High,No,No,None,0.73,No
86600,Company_86600,IT Services,1203169,High,Yes,No,None,0.09,No
86601,Company_86601,Retail,1790923,High,No,No,None,0.56,No
86602,Company_86602,Healthcare,4173664,High,No,Yes,Corruption,0.17,No
86603,Company_86603,E-commerce,1664815,Low,No,No,None,0.74,No
86604,Company_86604,Banking,3543345,Medium,No,No,None,0.49,No
86605,Company_86605,Healthcare,3195765,Low,Yes,No,None,0.47,No
86606,Company_86606,IT Services,3103460,Low,No,No,None,0.93,No
86607,Company_86607,IT Services,1003424,Low,No,Yes,Asset Misappropriation,0.69,No
86608,Company_86608,E-commerce,277585,Low,No,No,None,0.51,No
86609,Company_86609,Manufacturing,648014,Low,Yes,No,None,0.9,No
86610,Company_86610,E-commerce,1350690,High,No,No,None,0.42,No
86611,Company_86611,Retail,195811,High,No,No,None,0.12,No
86612,Company_86612,E-commerce,221831,High,Yes,No,None,0.11,No
86613,Company_86613,E-commerce,877005,Low,No,No,None,0.23,No
86614,Company_86614,Retail,2857163,Low,No,No,None,0.55,Yes
86615,Company_86615,IT Services,2508912,Low,No,No,None,0.23,No
86616,Company_86616,Retail,4803598,High,No,No,None,0.17,No
86617,Company_86617,Banking,1058486,High,Yes,No,None,0.62,No
86618,Company_86618,E-commerce,3343550,Low,No,No,None,0.78,No
86619,Company_86619,Retail,3604539,Low,Yes,No,None,0.92,No
86620,Company_86620,Retail,3067529,High,No,No,None,0.14,No
86621,Company_86621,E-commerce,1767668,Medium,Yes,No,None,0.26,No
86622,Company_86622,Manufacturing,760430,Low,Yes,No,None,0.67,No
86623,Company_86623,IT Services,3348115,Medium,No,No,None,0.71,No
86624,Company_86624,Retail,3122175,High,No,No,None,0.37,No
86625,Company_86625,IT Services,871788,Medium,Yes,No,None,0.22,No
86626,Company_86626,Retail,3424025,Medium,No,No,None,0.29,No
86627,Company_86627,Retail,2845732,Medium,No,No,None,0.86,No
86628,Company_86628,Retail,3497190,High,No,Yes,Asset Misappropriation,0.49,No
86629,Company_86629,Manufacturing,4519774,Low,Yes,No,None,0.13,No
86630,Company_86630,Retail,2888324,Medium,No,Yes,Asset Misappropriation,0.05,No
86631,Company_86631,Healthcare,3572242,High,No,Yes,Corruption,0.19,No
86632,Company_86632,Banking,3802315,Low,No,Yes,Corruption,0.05,No
86633,Company_86633,E-commerce,1641761,High,Yes,No,None,0.55,No
86634,Company_86634,E-commerce,397317,Low,Yes,No,None,0.34,No
86635,Company_86635,Retail,2114704,Medium,Yes,No,None,0.85,No
86636,Company_86636,E-commerce,2037979,Medium,No,No,None,0.53,No
86637,Company_86637,Healthcare,66204,High,Yes,No,None,0.2,No
86638,Company_86638,IT Services,1454142,Medium,No,Yes,Asset Misappropriation,0.66,Yes
86639,Company_86639,Manufacturing,294994,Medium,Yes,No,None,0.23,No
86640,Company_86640,IT Services,2446551,Medium,No,No,None,0.97,No
86641,Company_86641,Manufacturing,1565608,Medium,No,Yes,Financial Statement Fraud,0.03,No
86642,Company_86642,IT Services,130344,Medium,Yes,No,None,0.8,No
86643,Company_86643,IT Services,4117128,High,No,No,None,0.81,No
86644,Company_86644,Banking,386542,Medium,No,No,None,0.11,No
86645,Company_86645,Banking,1362129,High,No,No,None,0.29,No
86646,Company_86646,Banking,1389938,Medium,No,Yes,Asset Misappropriation,0.42,No
86647,Company_86647,IT Services,2510769,Low,No,No,None,0.58,No
86648,Company_86648,E-commerce,2279624,High,No,No,None,0.87,No
86649,Company_86649,Manufacturing,2443577,Low,Yes,No,None,0.73,Yes
86650,Company_86650,Banking,1186670,High,Yes,No,None,0.9,No
86651,Company_86651,Manufacturing,2762906,Medium,No,No,None,0.16,No
86652,Company_86652,Manufacturing,392160,Medium,Yes,Yes,Financial Statement Fraud,0.97,Yes
86653,Company_86653,Retail,2154176,High,No,No,None,0.7,No
86654,Company_86654,Healthcare,3143556,High,No,Yes,Asset Misappropriation,0.17,No
86655,Company_86655,IT Services,4715314,Medium,Yes,No,None,0.33,No
86656,Company_86656,Healthcare,1835629,Medium,Yes,No,None,0.28,No
86657,Company_86657,IT Services,3857675,Low,No,Yes,Identity Theft,0.98,No
86658,Company_86658,Manufacturing,3200918,Low,No,No,None,0.94,No
86659,Company_86659,Healthcare,1235907,Low,No,No,None,0.94,No
86660,Company_86660,Retail,2655307,High,Yes,No,None,0.92,No
86661,Company_86661,Healthcare,4872590,Low,Yes,Yes,Identity Theft,0.41,No
86662,Company_86662,E-commerce,1003824,High,No,No,None,0.49,No
86663,Company_86663,Healthcare,4782350,High,No,No,None,0.1,No
86664,Company_86664,Retail,2526106,Medium,No,No,None,0.53,No
86665,Company_86665,Retail,3094139,Medium,No,No,None,0.07,No
86666,Company_86666,Banking,523784,Low,No,No,None,0.63,No
86667,Company_86667,E-commerce,1263459,High,No,Yes,Corruption,0.33,No
86668,Company_86668,IT Services,2658524,Medium,No,No,None,0.61,No
86669,Company_86669,Manufacturing,610260,High,No,Yes,Identity Theft,0.15,No
86670,Company_86670,Healthcare,1034571,Medium,No,Yes,Corruption,0.44,No
86671,Company_86671,Healthcare,1405963,Medium,No,No,None,0.54,No
86672,Company_86672,Manufacturing,2246744,High,No,No,None,0.41,No
86673,Company_86673,Retail,4576297,High,No,Yes,Asset Misappropriation,0.86,No
86674,Company_86674,Retail,4981176,Medium,No,Yes,Identity Theft,0.66,No
86675,Company_86675,Healthcare,3348980,Low,No,No,None,0.45,No
86676,Company_86676,Healthcare,4465533,High,No,Yes,Identity Theft,0.05,No
86677,Company_86677,Manufacturing,1060688,Medium,Yes,No,None,0.09,No
86678,Company_86678,Manufacturing,4874120,Medium,No,No,None,0.48,No
86679,Company_86679,E-commerce,3726952,High,No,No,None,0.51,No
86680,Company_86680,IT Services,2119566,Low,No,No,None,0.61,No
86681,Company_86681,Retail,2691019,Low,No,Yes,Asset Misappropriation,0.58,No
86682,Company_86682,Banking,1144228,Low,No,No,None,0.63,No
86683,Company_86683,E-commerce,1910154,High,No,No,None,0.13,No
86684,Company_86684,Banking,1695549,High,No,No,None,0.13,No
86685,Company_86685,E-commerce,3355463,Medium,No,Yes,Asset Misappropriation,0.93,No
86686,Company_86686,Manufacturing,51750,Medium,Yes,Yes,Asset Misappropriation,0.47,No
86687,Company_86687,IT Services,165310,Medium,Yes,No,None,0.32,No
86688,Company_86688,Healthcare,1578410,Medium,No,No,None,0.15,No
86689,Company_86689,Manufacturing,956036,Low,No,No,None,0.43,No
86690,Company_86690,Manufacturing,4993500,Medium,Yes,Yes,Financial Statement Fraud,0.2,No
86691,Company_86691,E-commerce,3224938,High,No,Yes,Corruption,0.81,No
86692,Company_86692,Manufacturing,1430588,Medium,No,No,None,0.44,No
86693,Company_86693,Banking,2327661,Medium,Yes,No,None,0.97,No
86694,Company_86694,Manufacturing,2617228,Low,No,No,None,0.83,No
86695,Company_86695,IT Services,2383286,Low,No,No,None,0.65,No
86696,Company_86696,Banking,838336,High,No,No,None,0.66,No
86697,Company_86697,IT Services,4545631,Low,No,No,None,0.99,No
86698,Company_86698,E-commerce,1833570,Medium,No,No,None,0.57,No
86699,Company_86699,Banking,3152070,High,Yes,No,None,0.66,No
86700,Company_86700,E-commerce,461374,Low,No,Yes,Financial Statement Fraud,0.16,No
86701,Company_86701,IT Services,4008964,Low,No,No,None,0.33,No
86702,Company_86702,Retail,3695178,High,No,No,None,0.33,No
86703,Company_86703,Retail,3424180,Low,Yes,No,None,0.19,No
86704,Company_86704,Banking,4551021,Low,No,No,None,0.29,No
86705,Company_86705,Retail,302877,Low,No,No,None,0.23,No
86706,Company_86706,Healthcare,4811930,High,No,No,None,0.77,No
86707,Company_86707,E-commerce,1404634,High,No,Yes,Financial Statement Fraud,0.16,No
86708,Company_86708,IT Services,3170945,Medium,No,No,None,0.67,No
86709,Company_86709,Banking,3042291,High,Yes,No,None,0.09,No
86710,Company_86710,E-commerce,1593659,Medium,Yes,No,None,0.49,No
86711,Company_86711,Retail,549367,Medium,Yes,No,None,0.33,No
86712,Company_86712,Banking,1344082,Medium,Yes,Yes,Asset Misappropriation,0.99,No
86713,Company_86713,Healthcare,586389,Low,No,No,None,0.65,Yes
86714,Company_86714,Banking,6347,Medium,No,No,None,0.36,No
86715,Company_86715,Banking,4979408,High,Yes,No,None,0.91,No
86716,Company_86716,E-commerce,1894325,Medium,Yes,No,None,0.02,No
86717,Company_86717,Manufacturing,689491,Low,Yes,No,None,0.22,No
86718,Company_86718,Manufacturing,436535,High,No,Yes,Identity Theft,0.76,No
86719,Company_86719,Manufacturing,1217742,Low,No,No,None,0.09,No
86720,Company_86720,Manufacturing,3449950,Medium,No,No,None,0.83,No
86721,Company_86721,IT Services,4551914,Medium,No,No,None,0.17,No
86722,Company_86722,Healthcare,2153075,Medium,Yes,No,None,0.31,No
86723,Company_86723,Banking,4052523,Medium,No,No,None,0.56,No
86724,Company_86724,E-commerce,4893422,Low,No,No,None,0.74,No
86725,Company_86725,Healthcare,515200,High,No,No,None,0.01,No
86726,Company_86726,Banking,4864488,Low,No,No,None,0.7,No
86727,Company_86727,E-commerce,2853473,Medium,No,No,None,0.45,No
86728,Company_86728,Manufacturing,769623,Low,No,No,None,0.39,No
86729,Company_86729,IT Services,4940246,Medium,No,No,None,0.43,No
86730,Company_86730,Banking,3937097,Low,Yes,No,None,0.37,Yes
86731,Company_86731,Banking,3454251,Low,No,No,None,0.71,No
86732,Company_86732,Retail,4264658,High,No,No,None,0.23,Yes
86733,Company_86733,IT Services,1608632,Low,No,No,None,0.06,No
86734,Company_86734,IT Services,3343331,Medium,No,No,None,0.93,No
86735,Company_86735,IT Services,4765381,Medium,No,No,None,0.94,No
86736,Company_86736,Healthcare,1270380,High,No,No,None,0.15,No
86737,Company_86737,Manufacturing,4535472,High,Yes,No,None,0.13,No
86738,Company_86738,Retail,1411898,High,No,No,None,0.51,No
86739,Company_86739,Healthcare,3886419,Medium,No,No,None,0.01,No
86740,Company_86740,E-commerce,1536709,Medium,No,No,None,0.14,No
86741,Company_86741,Manufacturing,109347,Low,No,No,None,0.96,Yes
86742,Company_86742,Banking,2592168,Medium,Yes,No,None,0.65,No
86743,Company_86743,Retail,1186237,Medium,No,No,None,0.15,No
86744,Company_86744,Healthcare,1971426,Medium,Yes,Yes,Financial Statement Fraud,0.51,No
86745,Company_86745,Retail,254603,Low,No,No,None,0.5,No
86746,Company_86746,Manufacturing,4360522,Low,Yes,No,None,0.43,No
86747,Company_86747,E-commerce,3439057,High,No,No,None,0.88,Yes
